abcd_status,audited_shared_helpers,boundary_helpers,catalog_status,contract_sha256,contract_text,direct_shared_helpers,ensures,implementation_body_status,input_order,law_constrained_helpers,module,private_helper_callee_closure,proof_order,proof_status,reachable_shared_helpers,requires,semantic_family,source_backed_helpers,source_excerpt,source_reference,target,unsafe_intrinsic_trait_allocator_dependencies
B,CapacitySpec::spec_capacity;vec_start_mut_ptr,CapacitySpec::spec_capacity;vec_start_mut_ptr,generated-new-real-relation-spec,6e76eca4c1de78d4bbc283695a0c0dcf51e056048bf227b01ac5cae61d54f72a,"pub assume_specification<T, A: core::alloc::Allocator>[ Vec::<T, A>::as_mut_ptr ]( vec: &mut Vec<T, A>, ) -> (ptr: *mut T) ensures vec_start_mut_ptr(old(vec)@, old(vec).spec_capacity(), ptr), final(vec)@ == old(vec)@, ;",CapacitySpec::spec_capacity;vec_start_mut_ptr,"vec_start_mut_ptr(old(vec)@, old(vec).spec_capacity(), ptr), final(vec)@ == old(vec)@,",source_body_extracted:56c46d9ef725e15cd271f3f23002feff485277b74e9e73f1bf9b87663be0718b:proof_manifests/124_alloc_vec_Vec_as_mut_ptr/source_body.json,124,,vec,source_indexed_conservative_count=0; closed_rawvec_field_projection_model; retained_boundary=none_for_RawVecInner_ptr; manifest=proof_manifests/124_alloc_vec_Vec_as_mut_ptr/dependency_assumption_manifest.json,index=81;tier=1; manifest=proof_inventory/proof_order.json,actual_verus_verified_modulo_source_backed_raw_pointer_cast_boundary_and_allocator_rawvec_boundary,CapacitySpec::spec_capacity;vec_start_mut_ptr,none beyond documented Rust panic/unsafe domains,vec-raw-parts-pointer-provenance,,pub const fn as_mut_ptr(&mut self) -> *mut T,alloc/src/vec/mod.rs:2058,alloc::vec::Vec::as_mut_ptr,"categories=allocator,raw_pointer_or_provenance; source-backed RawVec pointer/capacity field-projection model with no RawVecInner::ptr external_body; manifest=proof_manifests/124_alloc_vec_Vec_as_mut_ptr/dependency_assumption_manifest.json"
B,CapacitySpec::spec_capacity;vec_start_ptr,CapacitySpec::spec_capacity;vec_start_ptr,generated-new-real-relation-spec,72024b74be292753071948ec22dfd14c05502873830efec479a8310b91be4352,"pub assume_specification<T, A: core::alloc::Allocator>[ Vec::<T, A>::as_ptr ]( vec: &Vec<T, A>, ) -> (ptr: *const T) ensures vec_start_ptr(vec@, vec.spec_capacity(), ptr), ;",CapacitySpec::spec_capacity;vec_start_ptr,"vec_start_ptr(vec@, vec.spec_capacity(), ptr),",source_body_extracted:e6b5492a6b90f7571c01f4c66c9ca718c2b65c5537bc2a4e9d72e607936f93e0:proof_manifests/125_alloc_vec_Vec_as_ptr/source_body.json,125,,vec,source_indexed_conservative_count=0; closed_rawvec_field_projection_model; retained_boundary=none_for_RawVecInner_ptr; manifest=proof_manifests/125_alloc_vec_Vec_as_ptr/dependency_assumption_manifest.json,index=82;tier=1; manifest=proof_inventory/proof_order.json,actual_verus_verified_modulo_source_backed_raw_pointer_cast_boundary_and_allocator_rawvec_boundary,CapacitySpec::spec_capacity;vec_start_ptr,none beyond documented Rust panic/unsafe domains,vec-raw-parts-pointer-provenance,,pub const fn as_ptr(&self) -> *const T,alloc/src/vec/mod.rs:1974,alloc::vec::Vec::as_ptr,"categories=allocator,raw_pointer_or_provenance; source-backed RawVec pointer/capacity field-projection model with no RawVecInner::ptr external_body; manifest=proof_manifests/125_alloc_vec_Vec_as_ptr/dependency_assumption_manifest.json"
B,vec_dedup_partial_eq_result,,generated-new-real-relation-spec,ee6470e422d4727c8e3bb504a72c6037e869469b9bb3e47d42c1076e65a517fa,"pub assume_specification<T: core::cmp::PartialEq, A: core::alloc::Allocator>[ Vec::<T, A>::dedup ]( vec: &mut Vec<T, A>, ) ensures vec_dedup_partial_eq_result(old(vec)@, final(vec)@), ;",vec_dedup_partial_eq_result,"vec_dedup_partial_eq_result(old(vec)@, final(vec)@),",source_body_extracted:f9d207cd4e2bf7bc27ee990bdeed6506fd0918a24cec45d2d76f470c6a0eab96:proof_manifests/126_alloc_vec_Vec_dedup/source_body.json,126,vec_dedup_partial_eq_result,vec,source_indexed_conservative_count=0; source-shaped local dedup_by skeleton adapted from harness 127; manifest=proof_manifests/126_alloc_vec_Vec_dedup/dependency_assumption_manifest.json,index=138;tier=2; manifest=proof_inventory/proof_order.json,actual_verus_verified_modulo_source_shaped_dedup_by_raw_pointer_copy_drop_mem_forget_fnmut_reversed_callback_and_partial_eq_bridge_boundary,vec_dedup_partial_eq_result,none beyond documented Rust panic/unsafe domains,vec-callback-trace-mutation,source-shaped dedup_by control flow adapted from proof_harnesses/127_alloc_vec_Vec_dedup_by/harness.rs; lower raw-pointer/callback/effect boundaries retained,pub fn dedup(&mut self),alloc/src/vec/mod.rs:3704,alloc::vec::Vec::dedup,"categories=allocator,raw_pointer_or_provenance,trait_or_callback,unsafe; source-shaped dedup_by body replaces whole-method dependency; lower raw-pointer/drop/copy/provenance, reversed FnMut callback, effect-summary, and PartialEq bridge boundaries retained; manifest=proof_manifests/126_alloc_vec_Vec_dedup/dependency_assumption_manifest.json"
B,vec_dedup_by_result,,generated-new-real-relation-spec,39a0ec5c9b66c5b27d3c34475c210732312cc2478aeb96b02755de367467ff68,"pub assume_specification<T, A: core::alloc::Allocator, F: core::ops::FnMut(&mut T, &mut T) -> bool>[ Vec::<T, A>::dedup_by::<F> ]( vec: &mut Vec<T, A>, same_bucket: F, ) ensures vec_dedup_by_result(old(vec)@, same_bucket, final(vec)@), ;",vec_dedup_by_result,"vec_dedup_by_result(old(vec)@, same_bucket, final(vec)@),",source_body_extracted:212e11a39e3300afff6e81d63ab12640261c138e740e533fbde8008b50cda2cc:proof_manifests/127_alloc_vec_Vec_dedup_by/source_body.json,127,vec_dedup_by_result,vec,source_indexed_conservative_count=3; manifest=proof_manifests/127_alloc_vec_Vec_dedup_by/dependency_assumption_manifest.json,index=137;tier=2; manifest=proof_inventory/proof_order.json,actual_verus_verified_modulo_source_backed_vec_dedup_by_raw_pointer_copy_drop_mem_forget_and_fnmut_reversed_callback_effect_boundary,vec_dedup_by_result,none beyond documented Rust panic/unsafe domains,vec-callback-trace-mutation,,"pub fn dedup_by<F>(&mut self, mut same_bucket: F) where F: FnMut(&mut T, &mut T) -> bool,",alloc/src/vec/mod.rs:2651,alloc::vec::Vec::dedup_by,"categories=allocator,raw_pointer_or_provenance,trait_or_callback,unsafe; source-pure wrapping_sub, Vec::len, Vec::set_len, and FillGapOnDrop cleanup wrapper verified executable; lower raw pointer copy/drop/provenance, mem::forget, FnMut callback, and effect-summary boundaries retained; manifest=proof_manifests/127_alloc_vec_Vec_dedup_by/dependency_assumption_manifest.json"
B,vec_dedup_by_key_result,,generated-new-real-relation-spec,9fe03d5bd79167044050a8314d3a1248a09f237db7421dfbbb9edd2233db32dd,"pub assume_specification<T, A: core::alloc::Allocator, F: core::ops::FnMut(&mut T) -> K, K: core::cmp::PartialEq>[ Vec::<T, A>::dedup_by_key::<F, K> ]( vec: &mut Vec<T, A>, key: F, ) ensures vec_dedup_by_key_result(old(vec)@, key, final(vec)@), ;",vec_dedup_by_key_result,"vec_dedup_by_key_result(old(vec)@, key, final(vec)@),",source_body_extracted:88ba485c5727a354c6bb20cbb9e2d74ec616bbf48eebcd39ffda297225fcc49f:proof_manifests/128_alloc_vec_Vec_dedup_by_key/source_body.json,128,vec_dedup_by_key_result,vec,source_indexed_conservative_count=0; whole reviewed dedup_by dependency removed; local dedup_by skeleton with key-equality callback retained lower raw-pointer/callback/effect boundaries; manifest=proof_manifests/128_alloc_vec_Vec_dedup_by_key/dependency_assumption_manifest.json,index=139;tier=1; manifest=proof_inventory/proof_order.json,actual_verus_verified_modulo_source_shaped_vec_dedup_by_key_raw_pointer_copy_drop_mem_forget_fnmut_key_reversed_callback_partial_eq_and_effect_boundary,vec_dedup_by_key_result,none beyond documented Rust panic/unsafe domains,vec-callback-trace-mutation,"dedup_by_key expands the Rust 1.96 dedup_by source-shaped loop locally: len observation, first-duplicate scan, FillGap read/write loop, duplicate drop/copy, final set_len, and mem::forget; retained trust is limited to lower raw pointer/drop/copy/provenance, ordered FnMut key callback plus PartialEq observation, and vec_dedup_by_key_result effect summary; evidence=proof_inventory/vec_dedup_by_key_source_shaped_reduction_20260816T0234Z/summary.json","pub fn dedup_by_key<F, K>(&mut self, mut key: F) where F: FnMut(&mut T) -> K, K: PartialEq,",alloc/src/vec/mod.rs:2624,alloc::vec::Vec::dedup_by_key,"categories=raw_pointer_or_provenance,trait_or_callback,unsafe; whole reviewed dedup_by dependency removed; source-shaped local dedup_by_key loop retains lower raw-pointer drop/copy/provenance, ordered FnMut key callback/PartialEq observation, and generated result effect-summary boundaries; manifest=proof_manifests/128_alloc_vec_Vec_dedup_by_key/dependency_assumption_manifest.json"
B,vec_range_bounds_valid;vec_range_start;vec_range_end;vec_drain_created,,generated-new-real-relation-spec,fa9f64bfed8c046209f792619634c4d081941c6bca72ae1b0ed3d8e99b17f4ad,"pub assume_specification<T, A: core::alloc::Allocator, R: core::ops::RangeBounds<usize>>[ Vec::<T, A>::drain::<R> ]( vec: &mut Vec<T, A>, range: R, ) -> (drain: Drain<'_, T, A>) requires vec_range_bounds_valid(old(vec)@, range), ensures vec_drain_created(old(vec)@, range, drain, final(vec)@), ;",vec_range_bounds_valid;vec_drain_created,"vec_drain_created(old(vec)@, range, drain, final(vec)@),",source_body_extracted:bb98ccb2d8f8a925970c71928abbfa1e9a0948d901534b23887b53c292d8a1e1:proof_manifests/129_alloc_vec_Vec_drain/source_body.json,129,vec_range_bounds_valid;vec_range_start;vec_range_end;vec_drain_created,vec,"source_indexed_conservative_count=3; boundary-modeled=slice::range/raw_parts/Drain construction; as_ptr, set_len(start), NonNull::from, and ConstPtr::add executable; manifest=proof_manifests/129_alloc_vec_Vec_drain/dependency_assumption_manifest.json",index=140;tier=2; manifest=proof_inventory/proof_order.json,actual_verus_verified_modulo_source_backed_vec_drain_range_raw_parts_iterator_state_boundary,vec_range_bounds_valid;vec_range_start;vec_range_end;vec_drain_created,see executable declaration,vec-iterator-adaptor-state,"Vec::drain executes len/as_ptr/set_len(start)/NonNull::from and the ConstPtr::add pointer-token wrapper directly; retained trust is RangeBounds normalization, raw-parts/provenance, iterator/drop-state, and vec_drain_created effect summary; evidence=proof_inventory/vec_drain_ptr_add_boundary_reduction_20260816T0116Z/verification/stdout.txt","pub fn drain<R>(&mut self, range: R) -> Drain<'_, T, A> where R: RangeBounds<usize>,",alloc/src/vec/mod.rs:2985,alloc::vec::Vec::drain,"categories=raw_pointer_or_provenance,trait_or_callback,unsafe; source-backed range/raw-parts/Drain construction boundaries plus executable as_ptr, set_len(start), NonNull::from, and ConstPtr::add pointer-token wrapper; manifest=proof_manifests/129_alloc_vec_Vec_drain/dependency_assumption_manifest.json"
B,vec_range_bounds_valid;vec_range_start;vec_range_end;vec_extend_from_within_result,,generated-new-real-relation-spec,57c4ec63e5dd96b4284aaf6da6f29bd728a2f156551de1bdb600f3fed2570f17,"pub assume_specification<T: core::clone::Clone, A: core::alloc::Allocator, R: core::ops::RangeBounds<usize>>[ Vec::<T, A>::extend_from_within::<R> ]( vec: &mut Vec<T, A>, src: R, ) requires vec_range_bounds_valid(old(vec)@, src), ensures vec_extend_from_within_result(old(vec)@, src, final(vec)@), ;",vec_range_bounds_valid;vec_extend_from_within_result,"vec_extend_from_within_result(old(vec)@, src, final(vec)@),",source_body_extracted:0c19911f3d3d8d69a9eafd73ca4cf5377b9a677d19acc9f3697486a60de509cc:proof_manifests/130_alloc_vec_Vec_extend_from_within/source_body.json,130,vec_range_bounds_valid;vec_range_start;vec_range_end,vec,"source_indexed_conservative_count=13; boundary-modeled=slice::range/Vec::reserve; source-shaped_private_helper=ExtendFromWithinSpec::spec_extend_from_within split-spare clone/write len-commit loop; lower_boundaries=spare-storage,unchecked-source-clone-write,initialized-prefix,SourceRange-contract bridge; executable_helpers=SourceRange::len,Vec::len; manifest=proof_manifests/130_alloc_vec_Vec_extend_from_within/dependency_assumption_manifest.json",index=83;tier=1; manifest=proof_inventory/proof_order.json,actual_verus_verified_modulo_source_backed_slice_range_reserve_and_lower_extend_from_within_clone_write_spare_initialized_prefix_boundaries,vec_range_bounds_valid;vec_range_start;vec_range_end;vec_extend_from_within_result,see executable declaration,vec-sequence-mutation,"vec_extend_from_within_result; SourceRange::len and Vec::len executable via length-indexed RawVec view; spec_extend_from_within lowered to source-shaped split-spare clone/write len-commit loop with lower initialized-prefix boundaries; Vec::reserve no longer has a target-local whole-method external_body; it executes a RawVec Ghost initialized-prefix/capacity update with only the source-shaped capacity_overflow abort boundary plus the existing RangeBounds, spare-storage, clone/write, and initialized-prefix lower boundaries retained.","pub fn extend_from_within<R>(&mut self, src: R) where R: RangeBounds<usize>,",alloc/src/vec/mod.rs:3597,alloc::vec::Vec::extend_from_within,"categories=allocator,maybe_uninit,raw_pointer_or_provenance,trait_or_callback,unsafe; source-backed RangeBounds/slice::range, allocator reserve, and lowered unsafe spec_extend_from_within split-spare clone/write initialized-prefix boundaries; manifest=proof_manifests/130_alloc_vec_Vec_extend_from_within/dependency_assumption_manifest.json"
B,vec_range_bounds_valid;vec_range_start;vec_range_end;vec_extract_if_created,,generated-new-real-relation-spec,fdea6166920a2407c125359e5112c5a9f4a6307d3110f9f32f1f713f0ea48696,"pub assume_specification<T, A: core::alloc::Allocator, F: core::ops::FnMut(&mut T) -> bool, R: core::ops::RangeBounds<usize>>[ Vec::<T, A>::extract_if::<F, R> ]( vec: &mut Vec<T, A>, range: R, filter: F, ) -> (iter: ExtractIf<'_, T, F, A>) requires vec_range_bounds_valid(old(vec)@, range), ensures vec_extract_if_created(old(vec)@, range, filter, iter, final(vec)@), ;",vec_range_bounds_valid;vec_extract_if_created,"vec_extract_if_created(old(vec)@, range, filter, iter, final(vec)@),",source_body_extracted:5595a6134c0c7591aa806ba37cad0fa913be6fddb6f9baf51ff5ca8db32025b0:proof_manifests/131_alloc_vec_Vec_extract_if/source_body.json,131,vec_range_bounds_valid;vec_range_start;vec_range_end;vec_extract_if_created,vec,source_shaped_private_constructor_lowered=ExtractIf::new; lower_bridge=rust_1_96_extract_if_created_boundary; manifest=proof_manifests/131_alloc_vec_Vec_extract_if/dependency_assumption_manifest.json,index=84;tier=1; manifest=proof_inventory/proof_order.json,actual_verus_verified_modulo_source_shaped_extract_if_constructor_range_fnmut_leak_iterator_state_boundary,vec_range_bounds_valid;vec_range_start;vec_range_end;vec_extract_if_created,see executable declaration,vec-iterator-adaptor-state,,"pub fn extract_if<F, R>(&mut self, range: R, filter: F) -> ExtractIf<'_, T, F, A> where F: FnMut(&mut T) -> bool, R: RangeBounds<usize>,",alloc/src/vec/mod.rs:4224,alloc::vec::Vec::extract_if,"categories=panic_or_bounds,trait_or_callback,unsafe; source-shaped ExtractIf::new constructor executes len, RangeBounds/slice::range, set_len(0), and field initialization; retained lower vec_extract_if_created bridge preserves FnMut/lifetime/drop-state semantics; manifest=proof_manifests/131_alloc_vec_Vec_extract_if/dependency_assumption_manifest.json"
B,CapacitySpec::spec_capacity;vec_raw_parts_domain;vec_raw_parts_initialized_seq;vec_raw_parts_storage_ptr,CapacitySpec::spec_capacity;vec_raw_parts_domain;vec_raw_parts_initialized_seq;vec_raw_parts_storage_ptr,generated-new-real-relation-spec,e2f4ed068d3e9ae10bd4b657a02b285cb922b0ead5ef97ea922e368975a87066,"pub assume_specification<T>[ Vec::<T>::from_raw_parts ]( ptr: *mut T, length: usize, capacity: usize, ) -> (vec: Vec<T>) requires vec_raw_parts_domain::<T>(ptr, length, capacity), ensures vec@ == vec_raw_parts_initialized_seq::<T>(ptr, length), vec.spec_capacity() == capacity as nat, ;",CapacitySpec::spec_capacity;vec_raw_parts_domain;vec_raw_parts_initialized_seq,"vec@ == vec_raw_parts_initialized_seq::<T>(ptr, length), vec.spec_capacity() == capacity as nat,",source_body_extracted:15a23750e7d631a39f08207076518c32dfb6ba427fafbc12f8e99e853f68b6de:proof_manifests/132_alloc_vec_Vec_from_raw_parts/source_body.json,132,,vec,source_indexed_conservative_count=1; manifest=proof_manifests/132_alloc_vec_Vec_from_raw_parts/dependency_assumption_manifest.json,index=85;tier=1; manifest=proof_inventory/proof_order.json,actual_verus_verified_modulo_source_backed_raw_pointer_cast_boundary_and_allocator_rawvec_private_from_raw_parts_in_boundary,CapacitySpec::spec_capacity;vec_raw_parts_domain;vec_raw_parts_initialized_seq;vec_raw_parts_storage_ptr,see executable declaration,vec-raw-parts-pointer-provenance,,"pub const unsafe fn from_raw_parts(ptr: *mut T, length: usize, capacity: usize) -> Self",alloc/src/vec/mod.rs:642,alloc::vec::Vec::from_raw_parts,"categories=allocator,raw_pointer_or_provenance,unsafe; manifest=proof_manifests/132_alloc_vec_Vec_from_raw_parts/dependency_assumption_manifest.json"
B,,,generated-new-real-relation-spec,d473edd9878a84e400932fe91e12d506043301be0ce31e1b342f8613d5eda45f,"pub assume_specification<T, A: core::alloc::Allocator>[ Vec::<T, A>::insert_mut ]( vec: &mut Vec<T, A>, index: usize, element: T, ) -> (ret: &mut T) requires index <= old(vec)@.len(), ensures *ret == element, final(vec)@ == old(vec)@.insert(index as int, *final(ret)), ;",,"*ret == element, final(vec)@ == old(vec)@.insert(index as int, *final(ret)),",source_body_extracted:4d716dfec4bab6544a9b10500da224f4e21b4bbd7318b53e39c21c966554878f:proof_manifests/133_alloc_vec_Vec_insert_mut/source_body.json,133,,vec,"source_indexed_conservative_count=25; reviewed_boundaries=assert_failed,RawVec::capacity,RawVec::grow_one; manifest=proof_manifests/133_alloc_vec_Vec_insert_mut/dependency_assumption_manifest.json",index=141;tier=2; manifest=proof_inventory/proof_order.json,actual_verus_verified_modulo_source_backed_vec_insert_mut_raw_pointer_shift_write_allocator_growth_panic_and_executable_capacity_overflow_arithmetic_boundary:proof_inventory/rawvec_grow_one_overflow_reduction_20260817T0750Z/actual/133_alloc_vec_Vec_insert_mut.stdout,,see executable declaration,vec-sequence-mutation,"2026-08-14 pointer-add helper reduction: removed the target-local #[verifier::external_body] annotations from the nine ConstPtr<T>::add / MutPtr<T>::add wrappers in harnesses 133, 139, 144, 146, 167, 175, 176, and 177. Each wrapper now verifies as the existing executable pointer-token projection body; raw pointer read/write/copy/raw-parts effects and RawVec start-pointer/provenance relations remain isolated in their lower named boundaries. 2026-08-14 raw-copy helper reduction: removed the target-local #[verifier::external_body] from the empty ptr::copy token wrapper; raw pointer shift/write/return-reference effects remain isolated in the named source-backed boundary. 2026-08-15 capacity-boundary reduction: removed the target-local #[verifier::external_body] annotation from rust_1_96_insert_mut_capacity_boundary in harness 133. The production body now stores the pre-growth RawVec capacity, uses the already-reviewed len<=capacity invariant from len(), splits on the Rust source len == capacity grow_one branch, proves len + 1 is within the post-growth capacity, and discharges len < usize::MAX before set_len(len + 1). Evidence: proof_inventory/vec_push_insert_mut_capacity_boundary_20260815T1215Z/production_no_verify/133_alloc_vec_Vec_insert_mut.stdout and proof_inventory/vec_push_insert_mut_capacity_boundary_20260815T1215Z/production_verus/133_alloc_vec_Vec_insert_mut.stdout. 2026-08-16 raw-write token reduction: removed #[verifier::external_body] from the target-local empty ptr::write token wrapper. The source-order ptr::write call remains executable in the harness, while raw storage/provenance and returned-reference/final-frame effects remain isolated in the lower named boundaries. Evidence: proof_inventory/vec_push_insert_raw_write_token_reduction_20260816T1506Z/production_no_verify/133_alloc_vec_Vec_insert_mut.stdout and proof_inventory/vec_push_insert_raw_write_token_reduction_20260816T1506Z/production_verus/133_alloc_vec_Vec_insert_mut.stdout. 2026-08-17 RawVec::grow_one overflow-aware reduction: removed the target-local #[verifier::external_body] annotation from RawVec::grow_one. The helper now executes the normal-return capacity increment in the harness and delegates the usize::MAX case to the retained source-shaped capacity_overflow abort boundary; public contracts and raw pointer/return-reference boundaries are unchanged. Evidence: proof_inventory/rawvec_grow_one_overflow_reduction_20260817T0750Z/summary.json.","pub fn insert_mut(&mut self, index: usize, element: T) -> &mut T",alloc/src/vec/mod.rs:2340,alloc::vec::Vec::insert_mut,"categories=allocator,panic_or_bounds,raw_pointer_or_provenance,unsafe; reviewed_boundary_manifest=proof_manifests/133_alloc_vec_Vec_insert_mut/dependency_assumption_manifest.json"
