target,category,status,rounds,initial_decision,final_decision,contract_form,typecheck_passed,det_status,r0_z3,classification,raw_det_reward,guarded_reward,semantic_guarded_reward,issues,semantic_gate_issues,semantic_review_issues,requires,ensures,contract_code,rationale
alloc::vec::Vec::splice,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:iterator_or_adapter_result,,,,,,"Splice defers removal and replacement effects to iteration and drop, combining Drain state with the replacement iterator. No public prophecy relates these adapters to final(self)."
core::iter::Peekable::next_if,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:iterator_or_adapter_result,,,,,,The false-predicate case consumes an item and restores it in Peekable's hidden cache. vstd has no public Peekable state model relating that cache to the iterator's remaining sequence.
core::iter::Peekable::next_if_eq,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:iterator_or_adapter_result,,,,,,"On mismatch, next_if_eq retains the candidate in Peekable's private cache. Current vstd lacks a Peekable state model relating that cache to the iterator's remaining sequence."
core::iter::Peekable::next_if_map,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:iterator_or_adapter_result,,,,,,"Ok consumes and maps the next item, while Err may replace the retained item. Expressing both outcomes requires a prophetic Peekable cache model absent from current vstd."
core::iter::Peekable::next_if_map_mut,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:iterator_or_adapter_result,,,,,,"When the closure returns None, its mutated argument becomes the retained cached item. This needs both mutable-reference callback prophecy and a Peekable cache model."
core::iter::Peekable::peek,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:iterator_or_adapter_result,,,,,,"peek may advance the underlying iterator to populate private cache state, then returns a reference into that cache. No public Peekable model connects this reference to the logical remaining sequence."
core::iter::chain,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:iterator_or_adapter_result,,,,,,"For arbitrary IntoIterator inputs, current vstd does not expose the converted iterators' prophetic-law and termination state needed to establish Chain's concatenated future sequence."
core::iter::empty,data_structure,,2,add_spec,skip,assume_specification,False,,,,0,0,0,classification:iterator_or_adapter_result,,,,,,"Although the source clearly yields no items, Empty<T> is not modeled by current vstd, so its semantic result cannot receive an ordinary checkable contract without a separate external type model."
core::iter::from_fn,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:iterator_or_adapter_result,,,,,,"FromFn repeatedly invokes a stateful FnMut and may be infinite or yield Some after None; current IteratorSpec only models finite, eventually fused prophetic sequences."
core::iter::once,data_structure,,2,add_spec,skip,none,False,,,,0,0,0,classification:iterator_or_adapter_result;determinism_unsupported_contract_form,,,,,,"Although the source constructs a singleton iterator, core::iter::Once<T> is unsupported by current Verus/vstd. Expressing the IteratorSpec relation requires an additional trusted external type specification, so no useful ordinary contract is available in existing vstd vocabulary."
core::iter::once_with,data_structure,,2,add_spec,skip,assume_specification,False,,,,0,0,0,classification:iterator_or_adapter_result,,,,,,"Existing vstd lacks a model for OnceWith<F> and cannot relate its deferred, potentially nonterminating FnOnce call to IteratorSpec::remaining. A fixed singleton sequence is therefore not source-justified."
core::iter::repeat,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:iterator_or_adapter_result,,,,,,"Repeat is explicitly endless, while the current IteratorSpec remaining model is a finite Seq and cannot soundly represent its future output."
core::iter::repeat_n,data_structure,,2,add_spec,skip,assume_specification,False,,,,0,0,0,classification:iterator_or_adapter_result,,,,,,"Current vstd has no model for the opaque RepeatN<T> result. IteratorSpec and cloned can describe possible future items but cannot determine the returned iterator, since generic Clone outputs need not be unique. A custom external type model would exceed an ordinary contract."
core::iter::repeat_with,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:iterator_or_adapter_result,,,,,,RepeatWith is endless and each value depends on successive mutations of an FnMut closure; neither an infinite sequence nor that call history is representable in current vstd.
core::iter::successors,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:iterator_or_adapter_result,,,,,,"Successive elements require deferred, stateful FnMut calls, and the iterator may be infinite or nonterminating; current vstd cannot express that evolving call trace."
core::iter::zip,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:iterator_or_adapter_result,,,,,,"The generic IntoIterator specification does not expose the converted iterators' prophetic law and termination state, so Zip's truncated pair sequence cannot be established for arbitrary A and B."
core::option::Option::iter,data_structure,,2,add_spec,skip,assume_specification,False,,,,0,0,0,classification:iterator_or_adapter_result,,,,,,"Verus rejects core::option::Iter because vstd does not model this external return type. Specifying the source-justified empty-or-singleton iteration behavior would require adding an external type specification, which is outside an ordinary contract."
core::option::Option::iter_mut,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:iterator_or_adapter_result,,,,,,A useful contract must connect mutation through the yielded &mut T to final(self); current vstd lacks a prophetic IterMut write-back and aliasing model.
core::result::Result::iter,data_structure,,2,add_spec,skip,assume_specification,False,,,,0,0,0,classification:iterator_or_adapter_result,,,,,,"Verus does not support core::result::Iter, and existing vstd provides no external type specification for it. Because any useful contract must model the returned iterator, no ordinary typechecking contract can express the source-justified Ok-or-empty behavior."
core::result::Result::iter_mut,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:iterator_or_adapter_result,,,,,,"The yielded mutable Ok reference can later change the Result payload, requiring a prophetic relation to final(self) that current IteratorSpec vocabulary does not provide."
core::slice::array_windows,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:iterator_or_adapter_result,,,,,,The result is an ArrayWindows iterator whose overlapping-window sequence cannot be related to the source slice using the current public vstd vocabulary; N != 0 alone would not provide a useful result contract.
core::slice::chunks,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:iterator_or_adapter_result,,,,,,"The source establishes the nonzero chunk-size panic condition and iteration order, but current vstd cannot express the returned Chunks iterator's future sequence; a precondition alone is not a useful contract."
core::slice::chunks_exact,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:iterator_or_adapter_result,,,,,,Expressing the exact chunks and separately observable remainder requires a model of ChunksExact's evolving iterator state that is absent from current public vstd vocabulary.
core::slice::chunks_exact_mut,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:iterator_or_adapter_result,,,,,,The returned mutable iterator lends disjoint mutable chunks and exposes a remainder; this future mutation and aliasing behavior cannot be captured with only old(self) and final(self) in current vstd.
core::slice::chunks_mut,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:iterator_or_adapter_result,,,,,,"The useful behavior is the future production of disjoint mutable chunks, including a final short chunk, which current vstd has no public prophetic mutable-iterator abstraction to describe."
core::slice::escape_ascii,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:iterator_or_adapter_result,,,,,,"The result is a lazy EscapeAscii adapter, and current vstd cannot relate its future emitted byte sequence to the source slice's per-byte escaping behavior without an iterator-sequence model."
core::slice::iter_mut,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:iterator_or_adapter_result,,,,,,"The useful behavior is future ordered production of disjoint mutable references into self, which current public vstd vocabulary cannot model."
core::slice::rchunks,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:iterator_or_adapter_result,,,,,,"The source establishes the nonzero chunk-size condition and reverse chunk order, but current vstd cannot relate the returned iterator's future sequence to the source slice; a precondition alone is not useful."
core::slice::rchunks_exact,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:iterator_or_adapter_result,,,,,,Expressing reverse exact chunks and the separately observable remainder requires an evolving iterator-state model absent from current public vstd vocabulary.
core::slice::rchunks_exact_mut,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:iterator_or_adapter_result,,,,,,The returned iterator lends disjoint mutable chunks and exposes omitted elements through its remainder; this future mutation and aliasing behavior cannot be captured with old(self) and final(self) alone.
core::slice::rchunks_mut,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:iterator_or_adapter_result,,,,,,"The useful behavior is future reverse production of disjoint mutable chunks, including a final short chunk, for which current vstd has no public prophetic mutable-iterator abstraction."
core::slice::split,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:iterator_or_adapter_result,,,,,,The result is a lazy iterator whose subslices depend on future stateful FnMut predicate calls; current vstd cannot express that emitted sequence or predicate evolution.
core::slice::split_inclusive,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:iterator_or_adapter_result,,,,,,"The yielded subslices depend on deferred, stateful FnMut calls, including which matched elements terminate each subslice. Current vstd has no SplitInclusive prophecy and callback-state model."
core::slice::splitn,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:iterator_or_adapter_result,,,,,,The future subslices and final remainder depend on deferred predicate calls and the n-item limit. Current vstd cannot characterize this SplitN state without a prophetic iterator and FnMut trace model.
